date,series_id,yield_percent,publish_date,source_file_name,ingestion_timestamp,group,series,unit,term_yr,term_mth_whole,yield_decimal
2025-01-16,INM.DG101.N,3.7,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.037000000000000005
2025-01-17,INM.DG101.N,3.73,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0373
2025-01-20,INM.DG101.N,3.75,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0375
2025-01-21,INM.DG101.N,3.74,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0374
2025-01-22,INM.DG101.N,3.72,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.037200000000000004
2025-01-23,INM.DG101.N,3.71,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0371
2025-01-24,INM.DG101.N,3.7,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.037000000000000005
2025-01-27,INM.DG101.N,3.71,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0371
2025-01-28,INM.DG101.N,3.69,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0369
2025-01-29,INM.DG101.N,3.69,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0369
2025-01-30,INM.DG101.N,3.65,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0365
2025-01-31,INM.DG101.N,3.63,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0363
2025-02-03,INM.DG101.N,3.62,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0362
2025-02-04,INM.DG101.N,3.57,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.035699999999999996
2025-02-05,INM.DG101.N,3.57,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.035699999999999996
2025-02-07,INM.DG101.N,3.54,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0354
2025-02-10,INM.DG101.N,3.61,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0361
2025-02-11,INM.DG101.N,3.6,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.036000000000000004
2025-02-12,INM.DG101.N,3.58,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0358
2025-02-13,INM.DG101.N,3.6,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.036000000000000004
2025-02-14,INM.DG101.N,3.6,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.036000000000000004
2025-02-17,INM.DG101.N,3.6,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.036000000000000004
2025-02-18,INM.DG101.N,3.62,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0362
2025-02-19,INM.DG101.N,3.62,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0362
2025-02-20,INM.DG101.N,3.63,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0363
2025-02-21,INM.DG101.N,3.62,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0362
2025-02-24,INM.DG101.N,3.63,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0363
2025-02-25,INM.DG101.N,3.63,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0363
2025-02-26,INM.DG101.N,3.6,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.036000000000000004
2025-02-27,INM.DG101.N,3.6,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.036000000000000004
2025-02-28,INM.DG101.N,3.6,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.036000000000000004
2025-03-03,INM.DG101.N,3.52,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0352
2025-03-04,INM.DG101.N,3.53,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0353
2025-03-05,INM.DG101.N,3.52,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0352
2025-03-06,INM.DG101.N,3.55,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0355
2025-03-07,INM.DG101.N,3.54,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0354
2025-03-10,INM.DG101.N,3.53,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0353
2025-03-11,INM.DG101.N,3.49,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0349
2025-03-12,INM.DG101.N,3.5,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.035
2025-03-13,INM.DG101.N,3.5,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.035
2025-03-14,INM.DG101.N,3.52,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0352
2025-03-17,INM.DG101.N,3.54,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0354
2025-03-18,INM.DG101.N,3.55,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0355
2025-03-19,INM.DG101.N,3.55,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0355
2025-03-20,INM.DG101.N,3.55,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0355
2025-03-21,INM.DG101.N,3.53,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0353
2025-03-24,INM.DG101.N,3.54,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0354
2025-03-25,INM.DG101.N,3.54,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0354
2025-03-26,INM.DG101.N,3.55,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0355
2025-03-27,INM.DG101.N,3.54,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0354
2025-03-28,INM.DG101.N,3.54,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0354
2025-03-31,INM.DG101.N,3.53,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0353
2025-04-01,INM.DG101.N,3.5,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.035
2025-04-02,INM.DG101.N,3.48,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0348
2025-04-03,INM.DG101.N,3.44,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0344
2025-04-04,INM.DG101.N,3.39,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0339
2025-04-07,INM.DG101.N,3.23,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0323
2025-04-08,INM.DG101.N,3.29,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0329
2025-04-09,INM.DG101.N,3.27,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0327
2025-04-10,INM.DG101.N,3.22,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0322
2025-04-11,INM.DG101.N,3.22,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0322
2025-04-14,INM.DG101.N,3.22,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0322
2025-04-15,INM.DG101.N,3.2,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.032
2025-04-16,INM.DG101.N,3.2,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.032
2025-04-17,INM.DG101.N,3.21,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0321
2025-04-22,INM.DG101.N,3.21,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0321
2025-04-23,INM.DG101.N,3.22,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0322
2025-04-24,INM.DG101.N,3.21,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0321
2025-04-28,INM.DG101.N,3.21,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0321
2025-04-29,INM.DG101.N,3.21,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0321
2025-04-30,INM.DG101.N,3.21,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0321
2025-05-01,INM.DG101.N,3.21,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0321
2025-05-02,INM.DG101.N,3.19,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0319
2025-05-05,INM.DG101.N,3.21,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0321
2025-05-06,INM.DG101.N,3.21,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0321
2025-05-07,INM.DG101.N,3.21,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0321
2025-05-08,INM.DG101.N,3.18,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0318
2025-05-09,INM.DG101.N,3.18,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0318
2025-05-12,INM.DG101.N,3.18,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0318
2025-05-13,INM.DG101.N,3.18,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0318
2025-05-14,INM.DG101.N,3.21,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0321
2025-05-15,INM.DG101.N,3.21,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0321
2025-05-16,INM.DG101.N,3.21,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0321
2025-05-19,INM.DG101.N,3.23,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0323
2025-05-20,INM.DG101.N,3.23,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0323
2025-05-21,INM.DG101.N,3.23,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0323
2025-05-22,INM.DG101.N,3.23,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0323
2025-05-23,INM.DG101.N,3.21,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0321
2025-05-26,INM.DG101.N,3.21,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0321
2025-05-27,INM.DG101.N,3.21,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0321
2025-05-28,INM.DG101.N,3.18,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0318
2025-05-29,INM.DG101.N,3.29,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0329
2025-05-30,INM.DG101.N,3.31,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0331
2025-06-03,INM.DG101.N,3.31,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0331
2025-06-04,INM.DG101.N,3.31,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0331
2025-06-05,INM.DG101.N,3.29,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0329
2025-06-06,INM.DG101.N,3.28,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.032799999999999996
2025-06-09,INM.DG101.N,3.28,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.032799999999999996
2025-06-10,INM.DG101.N,3.28,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.032799999999999996
2025-06-11,INM.DG101.N,3.3,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.033
2025-06-12,INM.DG101.N,3.31,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0331
2025-06-13,INM.DG101.N,3.31,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0331
2025-06-16,INM.DG101.N,3.3,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.033
2025-06-17,INM.DG101.N,3.3,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.033
2025-06-18,INM.DG101.N,3.3,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.033
2025-06-19,INM.DG101.N,3.3,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.033
2025-06-23,INM.DG101.N,3.3,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.033
2025-06-24,INM.DG101.N,3.3,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.033
2025-06-25,INM.DG101.N,3.26,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0326
2025-06-26,INM.DG101.N,3.26,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0326
2025-06-27,INM.DG101.N,3.25,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0325
2025-06-30,INM.DG101.N,3.25,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0325
2025-07-01,INM.DG101.N,3.25,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0325
2025-07-02,INM.DG101.N,3.24,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.032400000000000005
2025-07-03,INM.DG101.N,3.23,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0323
2025-07-04,INM.DG101.N,3.23,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0323
2025-07-07,INM.DG101.N,3.23,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0323
2025-07-08,INM.DG101.N,3.23,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0323
2025-07-09,INM.DG101.N,3.23,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,1 year,%pa,1,12,0.0323
2025-01-03,INM.DG102.N,3.57,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.035699999999999996
2025-01-06,INM.DG102.N,3.53,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0353
2025-01-07,INM.DG102.N,3.58,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0358
2025-01-08,INM.DG102.N,3.62,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0362
2025-01-09,INM.DG102.N,3.66,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0366
2025-01-10,INM.DG102.N,3.62,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0362
2025-01-13,INM.DG102.N,3.65,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0365
2025-01-14,INM.DG102.N,3.7,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.037000000000000005
2025-01-15,INM.DG102.N,3.82,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0382
2025-01-16,INM.DG102.N,3.71,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0371
2025-01-17,INM.DG102.N,3.72,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.037200000000000004
2025-01-20,INM.DG102.N,3.78,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0378
2025-01-21,INM.DG102.N,3.74,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0374
2025-01-22,INM.DG102.N,3.69,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0369
2025-01-23,INM.DG102.N,3.71,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0371
2025-01-24,INM.DG102.N,3.7,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.037000000000000005
2025-01-27,INM.DG102.N,3.7,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.037000000000000005
2025-01-28,INM.DG102.N,3.61,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0361
2025-01-29,INM.DG102.N,3.65,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0365
2025-01-30,INM.DG102.N,3.64,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0364
2025-01-31,INM.DG102.N,3.62,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0362
2025-02-03,INM.DG102.N,3.63,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0363
2025-02-04,INM.DG102.N,3.59,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0359
2025-02-05,INM.DG102.N,3.56,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0356
2025-02-07,INM.DG102.N,3.55,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0355
2025-02-10,INM.DG102.N,3.67,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.036699999999999997
2025-02-11,INM.DG102.N,3.63,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0363
2025-02-12,INM.DG102.N,3.63,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0363
2025-02-13,INM.DG102.N,3.72,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.037200000000000004
2025-02-14,INM.DG102.N,3.61,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0361
2025-02-17,INM.DG102.N,3.67,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.036699999999999997
2025-02-18,INM.DG102.N,3.7,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.037000000000000005
2025-02-19,INM.DG102.N,3.69,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0369
2025-02-20,INM.DG102.N,3.74,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0374
2025-02-21,INM.DG102.N,3.72,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.037200000000000004
2025-02-24,INM.DG102.N,3.74,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0374
2025-02-25,INM.DG102.N,3.72,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.037200000000000004
2025-02-26,INM.DG102.N,3.68,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0368
2025-02-27,INM.DG102.N,3.68,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0368
2025-02-28,INM.DG102.N,3.64,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0364
2025-03-03,INM.DG102.N,3.57,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.035699999999999996
2025-03-04,INM.DG102.N,3.56,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0356
2025-03-05,INM.DG102.N,3.63,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0363
2025-03-06,INM.DG102.N,3.67,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.036699999999999997
2025-03-07,INM.DG102.N,3.61,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Secondary market government bond yields,2 year,%pa,2,24,0.0361
